FocalID,PartnerID,Year,Age,DayOfYear,TypeOfCare,BroodName,DVDNumber,DVDRef
5202,6387,2013,2,209,Prov,M148,VM0587,3926
5202,6387,2013,2,211,Prov,M148,VM0603,3942
6436,6460,2013,1,193,Inc,M149,VM0459,3785
6436,6460,2013,1,199,Inc,M149,VM0511,3844
6436,6460,2013,1,207,Prov,M149,VM0566,3905
6436,6460,2013,1,209,Prov,M149,VM0589,3928
6436,6460,2013,1,211,Prov,M149,VM0605,3944
5623,6323,2013,3,193,Inc,M150,VM0460,3786
5623,6323,2013,3,199,Inc,M150,VM0512,3845
5623,6323,2013,3,207,Prov,M150,VM0568,3907
4960,4873,2013,3,192,Inc,M151,VM0438,3773
4960,4873,2013,3,197,Inc,M151,VM0496,3826
4960,4873,2013,3,205,Prov,M151,VM0545,3882
4960,4873,2013,3,207,Prov,M151,VM0559,3897
4960,4873,2013,3,209,Prov,M151,VM0581,3920
4768,4059,2013,3,192,Inc,M152,VM0446,3778
4768,4059,2013,3,196,Inc,M152,VM0482,3812
4768,4059,2013,3,206,Prov,M152,VM0553,3890
4768,4059,2013,3,208,Prov,M152,VM0573,3912
4768,4059,2013,3,210,Prov,M152,VM0595,3934
5593,6317,2013,2,194,Inc,M153,VM0464,3793
5593,6317,2013,2,201,Inc,M153,VM0522,3857
5593,6317,2013,2,209,Prov,M153,VM0586,3925
5593,6317,2013,2,211,Prov,M153,VM0602,3941
5593,6317,2013,2,213,Prov,M153,VM0615,3954
6344,6316,2013,1,194,Inc,M154,VM0466,3794
6344,6316,2013,1,200,Inc,M154,VM0515,3849
6344,6316,2013,1,208,Prov,M154,VM0574,3913
6344,6316,2013,1,210,Prov,M154,VM0597,3936
6344,6316,2013,1,212,Prov,M154,VM0611,3950
3764,5284,2013,6,194,Inc,M155,VM0468,3795
3764,5284,2013,6,200,Inc,M155,VM0517,3851
3764,5284,2013,6,209,Prov,M155,VM0591,3929
3764,5284,2013,6,211,Prov,M155,VM0606,3945
3764,5284,2013,6,213,Prov,M155,VM0617,3956
6887,6565,2013,1,210,Prov,M158,VM0600,3939
6887,6565,2013,1,214,Prov,M158,VM0625,3964
5253,6647,2013,2,195,Inc,M159,VM0474,3802
5253,6647,2013,2,200,Inc,M159,VM0518,3852
5253,6647,2013,2,211,Prov,M159,VM0608,3947
5253,6647,2013,2,213,Prov,M159,VM0618,3957
5253,6647,2013,2,215,Prov,M159,VM0627,3966
5468,6453,2013,2,196,Inc,M160,VM0473,3807
5468,6453,2013,2,202,Inc,M160,VM0527,3862
5468,6453,2013,2,210,Prov,M160,VM0590,3932
5468,6453,2013,2,212,Prov,M160,VM0609,3948
5468,6453,2013,2,214,Prov,M160,VM0620,3959
6240,6238,2013,2,196,Inc,M162,VM0484,3814
6240,6238,2013,2,202,Inc,M162,VM0530,3865
6240,6238,2013,2,211,Prov,M162,VM0604,3943
6240,6238,2013,2,213,Prov,M162,VM0616,3955
6240,6238,2013,2,215,Prov,M162,VM0626,3965
6509,6384,2013,1,196,Inc,M163,VM0486,3816
6509,6384,2013,1,202,Inc,M163,VM0531,3866
6509,6384,2013,1,210,Prov,M163,VM0598,3937
6509,6384,2013,1,212,Prov,M163,VM0612,3951
6509,6384,2013,1,214,Prov,M163,VM0623,3962
4943,5294,2013,3,196,Inc,M164,VM0487,3817
5489,5014,2013,2,198,Inc,M165,VM0502,3833
5489,5014,2013,2,204,Inc,M165,VM0536,3873
5489,5014,2013,2,212,Prov,M165,VM0610,3949
5489,5014,2013,2,214,Prov,M165,VM0622,3961
5489,5014,2013,2,216,Prov,M165,VM0628,3967
6371,6526,2013,1,199,Inc,M167,VM0507,3840
6371,6526,2013,1,205,Inc,M167,VM0548,3885
4943,5294,2013,3,200,Inc,M168,VM0516,3855
4943,5294,2013,3,206,Inc,M168,VM0556,3894
4943,5294,2013,3,214,Prov,M168,VM0624,3963
4943,5294,2013,3,216,Prov,M168,VM0630,3969
4943,5294,2013,3,218,Prov,M168,VM0632,3971
4722,4944,2013,4,201,Inc,M169,VM0525,3860
4722,4944,2013,4,207,Inc,M169,VM0567,3906
4722,4944,2013,4,216,Prov,M169,VM0629,3968
4722,4944,2013,4,218,Prov,M169,VM0631,3970
4722,4944,2013,4,218,Prov,M169,VM0633,3972
4722,4944,2013,4,220,Prov,M169,VM0635,3974
6648,6462,2013,1,209,Prov,M171,VM0580,3919
6648,6462,2013,1,213,Prov,M171,VM0619,3958
4960,4961,2013,3,214,Inc,M178,VM0621,3960
4960,4961,2013,3,220,Inc,M178,VM0634,3973
5517,6321,2014,3,113,Prov,N002,VN0009,3987
5517,6321,2014,3,115,Prov,N002,VN0015,3992
5517,6321,2014,3,117,Prov,N002,VN0022,4001
4943,5294,2014,4,114,Prov,N007,VN0012,3989
4943,5294,2014,4,116,Prov,N007,VN0019,3994
4943,5294,2014,4,118,Prov,N007,VN0024,4005
6533,6639,2014,2,107,Inc,N008,VN0001,3980
6533,6639,2014,2,113,Inc,N008,VN0006,3985
6533,6639,2014,2,123,Prov,N008,VN0053,4033
6533,6639,2014,2,127,Prov,N008,VN0086,4064
6492,6555,2014,2,108,Inc,N012,VN0002,3981
6492,6555,2014,2,114,Inc,N012,VN0010,3988
6492,6555,2014,2,124,Prov,N012,VN0060,4038
6492,6555,2014,2,126,Prov,N012,VN0073,4053
6492,6555,2014,2,128,Prov,N012,VN0095,4071
4682,4576,2014,5,108,Inc,N013,VN0003,3982
4682,4576,2014,5,114,Inc,N013,VN0013,3990
4682,4576,2014,5,125,Prov,N013,VN0068,4045
4682,4576,2014,5,127,Prov,N013,VN0085,4063
4682,4576,2014,5,129,Prov,N013,VN0102,4089
5616,5589,2014,3,111,Inc,N014,VN0005,3984
5616,5589,2014,3,115,Prov,N014,VN0016,3993
7264,7011,2014,1,113,Inc,N015,VN0007,3986
7264,7011,2014,1,120,Inc,N015,VN0031,4012
7264,7011,2014,1,128,Prov,N015,VN0099,4075
7264,7011,2014,1,132,Prov,N015,VN0124,4111
4960,4873,2014,4,111,Inc,N016,VN0004,3983
4960,4873,2014,4,117,Inc,N016,VN0021,4000
4960,4873,2014,4,126,Prov,N016,VN0069,4046
4960,4873,2014,4,128,Prov,N016,VN0090,4066
4960,4873,2014,4,130,Prov,N016,VN0103,4090
4900,6767,2014,4,120,Prov,N018,VN0029,4010
4900,6767,2014,4,122,Prov,N018,VN0044,4024
4900,6767,2014,4,124,Prov,N018,VN0058,4037
4768,4059,2014,4,120,Prov,N019,VN0028,4013
4768,4059,2014,4,122,Prov,N019,VN0042,4030
4768,4059,2014,4,124,Prov,N019,VN0055,4034
6793,5407,2014,1,112,Inc,N020,VN0008,3995
6793,5407,2014,1,118,Inc,N020,VN0025,4006
6562,6967,2014,2,114,Inc,N021,VN0011,3996
6562,6967,2014,2,120,Inc,N021,VN0030,4011
6562,6967,2014,2,132,Prov,N021,VN0120,4107
6562,6967,2014,2,134,Prov,N021,VN0142,4130
6562,6967,2014,2,136,Prov,N021,VN0158,4139
6260,6643,2014,2,115,Inc,N022,VN0014,3997
6260,6643,2014,2,121,Inc,N022,VN0033,4018
6260,6643,2014,2,130,Prov,N022,VN0105,4093
6260,6643,2014,2,132,Prov,N022,VN0127,4114
6260,6643,2014,2,134,Prov,N022,VN0138,4125
5202,4933,2014,3,115,Inc,N023,VN0017,3998
5202,4933,2014,3,121,Inc,N023,VN0034,4019
5202,4933,2014,3,130,Prov,N023,VN0109,4096
5202,4933,2014,3,132,Prov,N023,VN0130,4117
5202,4933,2014,3,134,Prov,N023,VN0141,4129
3764,5284,2014,7,122,Prov,N025,VN0049,4028
3764,5284,2014,7,124,Prov,N025,VN0062,4040
3764,5284,2014,7,126,Prov,N025,VN0074,4054
5466,6317,2014,3,116,Inc,N026,VN0018,3999
5466,6317,2014,3,132,Prov,N026,VN0129,4116
5466,6317,2014,3,134,Prov,N026,VN0140,4127
5466,6317,2014,3,136,Prov,N026,VN0153,4145
5466,4739,2014,3,117,Inc,N028,VN0020,4003
5466,4739,2014,3,123,Inc,N028,VN0051,4080
5466,4739,2014,3,132,Prov,N028,VN0126,4113
5466,4739,2014,3,134,Prov,N028,VN0136,4123
5466,4739,2014,3,136,Prov,N028,VN0150,4143
6902,6920,2014,1,118,Inc,N029,VN0023,4004
6902,6920,2014,1,124,Inc,N029,VN0057,4035
6902,6920,2014,1,133,Prov,N029,VN0132,4119
6902,6920,2014,1,135,Prov,N029,VN0147,4134
6902,6920,2014,1,137,Prov,N029,VN0162,4148
6927,6955,2014,1,119,Inc,N030,VN0026,4008
6927,6955,2014,1,125,Inc,N030,VN0066,4043
6927,6955,2014,1,135,Prov,N030,VN0148,4135
6927,6955,2014,1,137,Prov,N030,VN0165,4151
6808,6526,2014,1,119,Inc,N031,VN0027,4009
6808,6526,2014,1,125,Inc,N031,VN0064,4042
5424,4663,2014,3,121,Inc,N032,VN0036,4015
5424,4663,2014,3,127,Inc,N032,VN0081,4059
5424,4663,2014,3,136,Prov,N032,VN0156,4137
5424,4663,2014,3,138,Prov,N032,VN0176,4163
5424,4663,2014,3,140,Prov,N032,VN0191,4178
6509,6384,2014,2,121,Inc,N033,VN0037,4016
6509,6384,2014,2,127,Inc,N033,VN0082,4060
6509,6384,2014,2,136,Prov,N033,VN0157,4138
6509,6384,2014,2,138,Prov,N033,VN0177,4164
6509,6384,2014,2,140,Prov,N033,VN0192,4179
4895,5140,2014,4,121,Inc,N034,VN0032,4017
4895,5140,2014,4,127,Inc,N034,VN0080,4058
4895,5140,2014,4,137,Prov,N034,VN0170,4156
4895,5140,2014,4,139,Prov,N034,VN0178,4165
4895,5140,2014,4,141,Prov,N034,VN0199,4186
6270,6269,2014,2,121,Inc,N035,VN0038,4022
6270,6269,2014,2,137,Prov,N035,VN0168,4154
6270,6269,2014,2,139,Prov,N035,VN0184,4171
6270,6269,2014,2,141,Prov,N035,VN0208,4195
5031,6641,2014,4,122,Inc,N038,VN0047,4026
5031,6641,2014,4,128,Inc,N038,VN0096,4072
5031,6641,2014,4,137,Prov,N038,VN0166,4152
5031,6641,2014,4,139,Prov,N038,VN0182,4169
5031,6641,2014,4,141,Prov,N038,VN0206,4193
5623,6451,2014,4,122,Inc,N039,VN0048,4027
5623,6451,2014,4,128,Inc,N039,VN0097,4073
5623,6451,2014,4,137,Prov,N039,VN0167,4153
5623,6451,2014,4,139,Prov,N039,VN0183,4170
5623,6451,2014,4,141,Prov,N039,VN0207,4194
5675,4872,2014,3,122,Inc,N040,VN0040,4029
5675,4872,2014,3,128,Inc,N040,VN0091,4067
5675,4872,2014,3,136,Prov,N040,VN0151,4144
5675,4872,2014,3,138,Prov,N040,VN0172,4158
5675,4872,2014,3,140,Prov,N040,VN0186,4173
5222,6543,2014,3,128,Inc,N041,VN0094,4070
5222,6543,2014,3,122,Inc,N041,VN0046,4078
5222,6543,2014,3,138,Prov,N041,VN0175,4162
5222,6543,2014,3,140,Prov,N041,VN0190,4177
5222,6543,2014,3,142,Prov,N041,VN0217,4204
6847,7103,2014,1,124,Inc,N043,VN0061,4039
6847,7103,2014,1,130,Inc,N043,VN0111,4098
7267,4975,2014,1,124,Inc,N044,VN0054,4081
7267,4975,2014,1,141,Prov,N044,VN0198,4185
7267,4975,2014,1,143,Prov,N044,VN0225,4210
7267,4975,2014,1,145,Prov,N044,VN0241,4224
6503,4965,2014,2,124,Inc,N046,VN0059,4083
6503,4965,2014,2,130,Inc,N046,VN0110,4097
6503,4965,2014,2,139,Prov,N046,VN0181,4168
6503,4965,2014,2,141,Prov,N046,VN0203,4190
6503,4965,2014,2,143,Prov,N046,VN0230,4215
6461,4723,2014,2,128,Inc,N047,VN0092,4068
6461,4723,2014,2,122,Inc,N047,VN0041,4076
6461,4723,2014,2,138,Prov,N047,VN0173,4159
6461,4723,2014,2,140,Prov,N047,VN0187,4174
6461,4723,2014,2,142,Prov,N047,VN0213,4200
6969,6387,2014,1,125,Inc,N048,VN0063,4041
6969,6387,2014,1,131,Inc,N048,VN0112,4099
6344,6316,2014,2,126,Inc,N049,VN0071,4051
6344,6316,2014,2,132,Inc,N049,VN0118,4105
6344,6316,2014,2,141,Prov,N049,VN0204,4191
6344,6316,2014,2,143,Prov,N049,VN0231,4216
6344,6316,2014,2,145,Prov,N049,VN0244,4226
5195,5625,2014,3,126,Inc,N050,VN0072,4052
5195,5625,2014,3,132,Inc,N050,VN0119,4106
5195,5625,2014,3,141,Prov,N050,VN0205,4192
5195,5625,2014,3,143,Prov,N050,VN0232,4217
5195,5625,2014,3,145,Prov,N050,VN0245,4227
6833,7040,2014,1,126,Inc,N051,VN0075,4055
6833,7040,2014,1,132,Inc,N051,VN0122,4109
6833,7040,2014,1,142,Prov,N051,VN0223,4209
6833,7040,2014,1,144,Prov,N051,VN0240,4223
6833,7040,2014,1,146,Prov,N051,VN0260,4242
6816,6871,2014,1,126,Inc,N053,VN0078,4056
6816,6871,2014,1,132,Inc,N053,VN0121,4108
6816,6871,2014,1,142,Prov,N053,VN0221,4207
6816,6871,2014,1,144,Prov,N053,VN0239,4222
6816,6871,2014,1,146,Prov,N053,VN0259,4241
5311,6370,2014,3,127,Inc,N055,VN0083,4061
5311,6370,2014,3,133,Inc,N055,VN0133,4120
5311,6370,2014,3,142,Prov,N055,VN0220,4206
5311,6370,2014,3,144,Prov,N055,VN0238,4221
5311,6370,2014,3,146,Prov,N055,VN0258,4240
7060,6884,2014,1,127,Inc,N056,VN0089,4065
7060,6884,2014,1,133,Inc,N056,VN0134,4121
7060,6884,2014,1,141,Prov,N056,VN0210,4197
6455,,2014,2,128,Inc,N057,VN0098,4074
6455,,2014,2,134,Inc,N057,VN0144,4132
6455,,2014,2,143,Prov,N057,VN0234,4219
6455,,2014,2,145,Prov,N057,VN0246,4229
6455,,2014,2,147,Prov,N057,VN0270,4247
5461,4967,2014,3,129,Inc,N059,VN0101,4088
5461,4967,2014,3,135,Inc,N059,VN0146,4133
5461,4967,2014,3,144,Prov,N059,VN0235,4220
6944,7075,2014,1,136,Prov,N061,VN0161,4142
6377,6991,2014,2,136,Prov,N062,VN0160,4141
7071,7641,2014,1,130,Inc,N063,VN0107,4094
7071,7641,2014,1,136,Inc,N063,VN0154,4146
7071,7641,2014,1,145,Prov,N063,VN0243,4225
5616,5589,2014,3,130,Inc,N064,VN0108,4095
5616,5589,2014,3,136,Inc,N064,VN0155,4147
5616,5589,2014,3,146,Prov,N064,VN0254,4236
5616,5589,2014,3,150,Prov,N064,VN0288,4255
7203,6930,2014,1,131,Inc,N065,VN0113,4100
7203,6930,2014,1,137,Inc,N065,VN0169,4155
7203,6930,2014,1,147,Prov,N065,VN0262,4244
7203,6930,2014,1,151,Prov,N065,VN0292,4259
5449,6638,2014,3,131,Inc,N067,VN0116,4102
5449,6638,2014,3,137,Inc,N067,VN0163,4149
5449,6638,2014,3,146,Prov,N067,VN0256,4238
5449,6638,2014,3,150,Prov,N067,VN0289,4256
6436,6976,2014,2,131,Inc,N068,VN0117,4103
6436,6976,2014,2,137,Inc,N068,VN0164,4150
6648,6462,2014,2,126,Inc,N069,VN0077,4085
6648,6462,2014,2,132,Inc,N069,VN0125,4112
6648,6462,2014,2,141,Prov,N069,VN0211,4198
6648,6462,2014,2,145,Prov,N069,VN0248,4231
6862,,2014,1,122,Inc,N070,VN0050,4079
6862,,2014,1,128,Inc,N070,VN0100,4087
7046,6935,2014,1,134,Inc,N073,VN0137,4124
7046,6935,2014,1,153,Prov,N073,VN0303,4271
6923,6649,2014,1,134,Inc,N074,VN0139,4126
6923,6649,2014,1,140,Inc,N074,VN0189,4176
6923,6649,2014,1,151,Prov,N074,VN0293,4260
6923,6649,2014,1,153,Prov,N074,VN0305,4273
6786,7649,2014,1,134,Inc,N075,VN0143,4131
6786,7649,2014,1,140,Inc,N075,VN0193,4180
6786,7649,2014,1,151,Prov,N075,VN0298,4266
6786,7649,2014,1,153,Prov,N075,VN0311,4279
4929,4854,2014,4,135,Inc,N076,VN0149,4136
4929,4854,2014,4,141,Inc,N076,VN0212,4199
4929,4854,2014,4,153,Prov,N076,VN0313,4281
6816,7034,2014,1,143,Inc,N080,VN0233,4218
6816,7034,2014,1,164,Prov,N080,VN0402,4363
6816,7034,2014,1,168,Prov,N080,VN0441,4402
5517,6321,2014,3,138,Inc,N081,VN0174,4161
5517,6321,2014,3,143,Inc,N081,VN0226,4211
5517,6321,2014,3,153,Prov,N081,VN0304,4272
5517,6321,2014,3,155,Prov,N081,VN0323,4288
5517,6321,2014,3,157,Prov,N081,VN0339,4303
7268,6290,2014,1,142,Inc,N082,VN0216,4203
7268,6290,2014,1,151,Prov,N082,VN0294,4262
7268,6290,2014,1,153,Prov,N082,VN0306,4274
7268,6290,2014,1,155,Prov,N082,VN0325,4290
4768,4059,2014,4,140,Inc,N083,VN0188,4175
4768,4059,2014,4,146,Inc,N083,VN0253,4235
7154,5407,2014,1,141,Inc,N087,VN0197,4184
4943,5294,2014,4,142,Inc,N089,VN0219,4205
4943,5294,2014,4,155,Prov,N089,VN0327,4292
4943,5294,2014,4,157,Prov,N089,VN0345,4308
4943,5294,2014,4,159,Prov,N089,VN0354,4315
6533,6323,2014,2,155,Prov,N092,VN0329,4294
6808,6526,2014,1,146,Inc,N095,VN0251,4233
6808,6526,2014,1,152,Inc,N095,VN0299,4267
6808,6526,2014,1,160,Prov,N095,VN0356,4318
6808,6526,2014,1,164,Prov,N095,VN0395,4356
4900,6767,2014,4,146,Inc,N096,VN0255,4237
4900,6767,2014,4,152,Inc,N096,VN0300,4268
4900,6767,2014,4,159,Prov,N096,VN0352,4314
4900,6767,2014,4,161,Prov,N096,VN0363,4325
4900,6767,2014,4,163,Prov,N096,VN0386,4347
4722,6888,2014,5,146,Inc,N097,VN0257,4239
4722,6888,2014,5,152,Inc,N097,VN0301,4269
4722,6888,2014,5,161,Prov,N097,VN0365,4327
4722,6888,2014,5,163,Prov,N097,VN0389,4350
4722,6888,2014,5,165,Prov,N097,VN0410,4371
6790,7133,2014,1,147,Inc,N098,VN0267,4245
6790,7133,2014,1,153,Inc,N098,VN0309,4277
6790,7133,2014,1,162,Prov,N098,VN0379,4340
6790,7133,2014,1,164,Prov,N098,VN0403,4364
6790,7133,2014,1,166,Prov,N098,VN0419,4380
3764,5284,2014,7,147,Inc,N099,VN0268,4246
3764,5284,2014,7,153,Inc,N099,VN0310,4278
3764,5284,2014,7,162,Prov,N099,VN0380,4341
3764,5284,2014,7,164,Prov,N099,VN0404,4365
3764,5284,2014,7,166,Prov,N099,VN0420,4381
6532,6250,2014,2,149,Inc,N101,VN0280,4249
6532,6250,2014,2,154,Inc,N101,VN0318,4285
6532,6250,2014,2,163,Prov,N101,VN0391,4352
6532,6250,2014,2,165,Prov,N101,VN0411,4372
6532,6250,2014,2,167,Prov,N101,VN0431,4392
4682,4576,2014,5,149,Inc,N102,VN0281,4250
4682,4576,2014,5,153,Inc,N102,VN0312,4280
4682,4576,2014,5,163,Prov,N102,VN0392,4353
4682,4576,2014,5,165,Prov,N102,VN0412,4373
4682,4576,2014,5,167,Prov,N102,VN0432,4393
6969,6387,2014,1,150,Inc,N103,VN0286,4253
6969,6387,2014,1,155,Inc,N103,VN0321,4287
4960,4873,2014,4,150,Inc,N104,VN0287,4254
4960,4873,2014,4,163,Prov,N104,VN0383,4344
4960,4873,2014,4,165,Prov,N104,VN0408,4369
4960,4873,2014,4,167,Prov,N104,VN0424,4385
7113,6907,2014,1,150,Inc,N105,VN0290,4257
7113,6907,2014,1,156,Inc,N105,VN0337,4302
7113,6907,2014,1,164,Prov,N105,VN0405,4366
7113,6907,2014,1,166,Prov,N105,VN0421,4382
7113,6907,2014,1,168,Prov,N105,VN0445,4406
7019,,2014,1,150,Inc,N106,VN0291,4258
7019,,2014,1,155,Inc,N106,VN0328,4293
5202,4933,2014,3,151,Inc,N107,VN0295,4263
5202,4933,2014,3,157,Inc,N107,VN0341,4304
6280,6845,2014,2,151,Inc,N108,VN0296,4264
6280,6845,2014,2,157,Inc,N108,VN0342,4305
6280,6845,2014,2,166,Prov,N108,VN0416,4377
6280,6845,2014,2,168,Prov,N108,VN0436,4397
6280,6845,2014,2,170,Prov,N108,VN0463,4424
6806,,2014,1,149,Inc,N109,VN0282,4251
6830,7103,2014,1,154,Inc,N111,VN0317,4283
6830,7103,2014,1,160,Inc,N111,VN0357,4319
6830,7103,2014,1,169,Prov,N111,VN0451,4412
6830,7103,2014,1,171,Prov,N111,VN0470,4431
6830,7103,2014,1,173,Prov,N111,VN0487,4448
5466,6317,2014,3,155,Inc,N112,VN0326,4291
5466,6317,2014,3,161,Inc,N112,VN0361,4323
5466,6317,2014,3,171,Prov,N112,VN0467,4428
5466,6317,2014,3,173,Prov,N112,VN0484,4445
5466,6317,2014,3,175,Prov,N112,VN0507,4468
5675,4872,2014,3,156,Inc,N115,VN0330,4295
5675,4872,2014,3,170,Prov,N115,VN0457,4418
5675,4872,2014,3,172,Prov,N115,VN0473,4434
5675,4872,2014,3,174,Prov,N115,VN0493,4454
7267,4961,2014,1,156,Inc,N116,VN0331,4296
7267,4961,2014,1,162,Inc,N116,VN0370,4332
7267,4961,2014,1,171,Prov,N116,VN0466,4427
7267,4961,2014,1,173,Prov,N116,VN0481,4442
7267,4961,2014,1,175,Prov,N116,VN0505,4466
4895,5140,2014,4,156,Inc,N117,VN0332,4297
4895,5140,2014,4,162,Inc,N117,VN0372,4333
4895,5140,2014,4,172,Prov,N117,VN0474,4435
4895,5140,2014,4,174,Prov,N117,VN0495,4456
4895,5140,2014,4,176,Prov,N117,VN0513,4474
6894,6795,2014,1,156,Inc,N118,VN0333,4298
6894,6795,2014,1,162,Inc,N118,VN0373,4334
6894,6795,2014,1,173,Prov,N118,VN0482,4443
6894,6795,2014,1,175,Prov,N118,VN0506,4467
6894,6795,2014,1,177,Prov,N118,VN0527,4489
6562,6967,2014,2,156,Inc,N119,VN0335,4300
6562,6967,2014,2,162,Inc,N119,VN0378,4339
6562,6967,2014,2,172,Prov,N119,VN0478,4439
6562,6967,2014,2,174,Prov,N119,VN0500,4461
6562,6967,2014,2,176,Prov,N119,VN0523,4485
6386,6987,2014,2,156,Inc,N120,VN0336,4301
6386,6987,2014,2,162,Inc,N120,VN0381,4342
6386,6987,2014,2,169,Prov,N120,VN0455,4416
6386,6987,2014,2,173,Prov,N120,VN0490,4451
6260,6643,2014,2,164,Prov,N121,VN0394,4355
6260,6643,2014,2,166,Prov,N121,VN0414,4375
6260,6643,2014,2,168,Prov,N121,VN0433,4394
6492,6555,2014,2,164,Prov,N123,VN0406,4367
6492,6555,2014,2,166,Prov,N123,VN0418,4379
6492,6555,2014,2,168,Prov,N123,VN0440,4401
5424,4663,2014,3,157,Inc,N124,VN0343,4306
5424,4663,2014,3,163,Inc,N124,VN0387,4348
5424,4663,2014,3,171,Prov,N124,VN0469,4430
5424,4663,2014,3,173,Prov,N124,VN0485,4446
5424,4663,2014,3,175,Prov,N124,VN0510,4471
6436,6976,2014,2,157,Inc,N125,VN0344,4307
6436,6976,2014,2,163,Inc,N125,VN0388,4349
6436,6976,2014,2,173,Prov,N125,VN0486,4447
6436,6976,2014,2,175,Prov,N125,VN0511,4472
6436,6976,2014,2,177,Prov,N125,VN0531,4493
6902,6920,2014,1,158,Inc,N126,VN0347,4310
6902,6920,2014,1,164,Inc,N126,VN0397,4358
6902,6920,2014,1,172,Prov,N126,VN0476,4437
6902,6920,2014,1,174,Prov,N126,VN0498,4459
6902,6920,2014,1,176,Prov,N126,VN0517,4478
6927,6955,2014,1,158,Inc,N127,VN0348,4311
6927,6955,2014,1,164,Inc,N127,VN0401,4362
6927,6955,2014,1,174,Prov,N127,VN0499,4460
6927,6955,2014,1,176,Prov,N127,VN0519,4480
6927,6955,2014,1,178,Prov,N127,VN0538,4500
5466,4739,2014,3,159,Inc,N128,VN0351,4313
5466,4739,2014,3,165,Inc,N128,VN0407,4368
5466,4739,2014,3,175,Prov,N128,VN0503,4464
5466,4739,2014,3,177,Prov,N128,VN0526,4488
5466,4739,2014,3,179,Prov,N128,VN0545,4507
7264,7011,2014,1,166,Prov,N129,VN0422,4383
6790,,2014,1,153,Inc,N130,VN0308,4276
6563,6458,2014,2,167,Prov,N131,VN0429,4390
6270,6267,2014,2,154,Inc,N133,VN0319,4286
6270,6267,2014,2,160,Inc,N133,VN0359,4321
6270,6267,2014,2,169,Prov,N133,VN0454,4415
6270,6267,2014,2,173,Prov,N133,VN0491,4452
6817,6530,2014,1,160,Inc,N134,VN0360,4322
6817,6530,2014,1,170,Prov,N134,VN0462,4423
6817,6530,2014,1,174,Prov,N134,VN0497,4458
6503,4965,2014,2,161,Inc,N136,VN0364,4326
6503,4965,2014,2,167,Inc,N136,VN0426,4387
6503,4965,2014,2,176,Prov,N136,VN0518,4479
6503,4965,2014,2,178,Prov,N136,VN0536,4498
6503,4965,2014,2,180,Prov,N136,VN0561,4520
6509,6384,2014,2,161,Inc,N137,VN0366,4328
6509,6384,2014,2,167,Inc,N137,VN0427,4388
6509,6384,2014,2,176,Prov,N137,VN0521,4483
6509,6384,2014,2,178,Prov,N137,VN0539,4501
6509,6384,2014,2,180,Prov,N137,VN0563,4522
5031,6641,2014,4,161,Inc,N138,VN0367,4329
5031,6641,2014,4,167,Inc,N138,VN0428,4389
5031,6641,2014,4,176,Prov,N138,VN0524,4486
5031,6641,2014,4,178,Prov,N138,VN0542,4504
5031,6641,2014,4,180,Prov,N138,VN0565,4524
5222,6543,2014,3,162,Inc,N140,VN0375,4336
5222,6543,2014,3,168,Inc,N140,VN0437,4398
5222,6543,2014,3,177,Prov,N140,VN0529,4491
5222,6543,2014,3,179,Prov,N140,VN0551,4513
5222,6543,2014,3,181,Prov,N140,VN0572,4531
5195,5625,2014,3,162,Inc,N141,VN0377,4338
5195,5625,2014,3,168,Inc,N141,VN0439,4400
5195,5625,2014,3,176,Prov,N141,VN0522,4484
5195,5625,2014,3,178,Prov,N141,VN0540,4502
5195,5625,2014,3,180,Prov,N141,VN0564,4523
6461,4723,2014,2,163,Inc,N142,VN0384,4345
6461,4723,2014,2,169,Inc,N142,VN0448,4409
6461,4723,2014,2,178,Prov,N142,VN0533,4495
6461,4723,2014,2,180,Prov,N142,VN0556,4516
6461,4723,2014,2,182,Prov,N142,VN0573,4532
4895,5014,2014,4,163,Inc,N143,VN0385,4346
4895,5014,2014,4,169,Inc,N143,VN0449,4410
4895,5014,2014,4,178,Prov,N143,VN0534,4496
4895,5014,2014,4,180,Prov,N143,VN0558,4517
4895,5014,2014,4,182,Prov,N143,VN0575,4534
5623,6451,2014,4,163,Inc,N144,VN0390,4351
5623,6451,2014,4,169,Inc,N144,VN0452,4413
5623,6451,2014,4,178,Prov,N144,VN0543,4505
5623,6451,2014,4,180,Prov,N144,VN0566,4525
5623,6451,2014,4,182,Prov,N144,VN0579,4538
6527,6500,2014,2,163,Inc,N145,VN0393,4354
6527,6500,2014,2,168,Inc,N145,VN0435,4396
6527,6500,2014,2,177,Prov,N145,VN0528,4490
6527,6500,2014,2,179,Prov,N145,VN0550,4512
6527,6500,2014,2,181,Prov,N145,VN0570,4529
6581,6977,2014,2,164,Inc,N146,VN0396,4357
6581,6977,2014,2,170,Inc,N146,VN0458,4419
6581,6977,2014,2,179,Prov,N146,VN0547,4509
6581,6977,2014,2,181,Prov,N146,VN0569,4528
6581,6977,2014,2,183,Prov,N146,VN0583,4542
6344,6316,2014,2,164,Inc,N147,VN0400,4361
6344,6316,2014,2,170,Inc,N147,VN0464,4425
6344,6316,2014,2,178,Prov,N147,VN0537,4499
6344,6316,2014,2,180,Prov,N147,VN0562,4521
6344,6316,2014,2,182,Prov,N147,VN0577,4536
7267,4975,2014,1,165,Inc,N148,VN0409,4370
7267,4975,2014,1,171,Inc,N148,VN0465,4426
